battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
817.0,0.0,1.8,0.0,8.0,0.0,54.0,0.4,95.0,1.0,11.0,733.0,1093.0,2246.0,11.0,15.0,16.0,0.0,0.0,0.0,1.0
992.0,0.0,0.6,0.0,11.0,0.0,25.0,0.7,95.0,7.0,16.0,1862.0,1492.0,1259.0,7.0,13.0,7.0,0.0,0.0,0.0,1.0
1919.0,0.0,0.7,0.0,10.0,0.0,10.0,1.0,144.0,7.0,17.0,1389.0,1758.0,868.0,18.0,12.0,11.0,0.0,0.0,0.0,0.0
1773.0,0.0,1.9,0.0,9.0,0.0,29.0,0.3,96.0,2.0,11.0,1565.0,1791.0,2364.0,6.0,3.0,15.0,0.0,0.0,0.0,1.0
972.0,0.0,1.0,0.0,7.0,0.0,56.0,0.4,120.0,3.0,12.0,1049.0,1000.0,1290.0,16.0,8.0,6.0,0.0,0.0,0.0,1.0
689.0,0.0,1.0,0.0,9.0,0.0,48.0,0.3,130.0,3.0,11.0,60.0,878.0,2654.0,8.0,15.0,14.0,0.0,0.0,0.0,2.0
1574.0,0.0,1.8,0.0,15.0,0.0,48.0,0.2,158.0,1.0,16.0,881.0,905.0,2706.0,13.0,2.0,7.0,0.0,0.0,0.0,1.0
891.0,0.0,0.9,0.0,15.0,0.0,10.0,0.5,126.0,3.0,17.0,469.0,1773.0,3392.0,13.0,15.0,12.0,0.0,0.0,0.0,0.0
823.0,0.0,1.2,0.0,13.0,0.0,59.0,0.5,127.0,6.0,18.0,588.0,1393.0,410.0,12.0,15.0,6.0,0.0,0.0,0.0,2.0
1660.0,0.0,1.9,0.0,10.0,0.0,11.0,0.9,154.0,3.0,16.0,1568.0,1880.0,3496.0,14.0,1.0,3.0,0.0,0.0,0.0,1.0
974.0,0.0,1.0,0.0,5.0,0.0,48.0,0.9,198.0,2.0,18.0,1890.0,1899.0,3826.0,6.0,1.0,15.0,0.0,0.0,0.0,0.0
1050.0,0.0,1.5,0.0,15.0,0.0,57.0,0.8,123.0,4.0,18.0,1466.0,969.0,859.0,15.0,10.0,13.0,0.0,0.0,0.0,2.0
1894.0,0.0,1.3,0.0,17.0,0.0,2.0,0.5,171.0,3.0,11.0,245.0,1710.0,907.0,8.0,13.0,10.0,0.0,0.0,0.0,0.0
1259.0,0.0,0.6,0.0,16.0,0.0,24.0,0.3,162.0,2.0,18.0,1227.0,1558.0,1739.0,16.0,6.0,15.0,0.0,0.0,0.0,1.0
895.0,0.0,1.7,0.0,7.0,0.0,54.0,0.4,88.0,2.0,13.0,626.0,531.0,2636.0,5.0,10.0,18.0,0.0,0.0,0.0,1.0
1392.0,0.0,1.8,0.0,14.0,0.0,48.0,0.7,193.0,1.0,10.0,91.0,604.0,2436.0,13.0,5.0,8.0,0.0,0.0,0.0,2.0
1354.0,0.0,1.6,0.0,14.0,0.0,56.0,0.8,131.0,7.0,10.0,414.0,1534.0,1375.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0
635.0,0.0,0.8,0.0,11.0,0.0,35.0,0.5,191.0,4.0,12.0,1409.0,1309.0,2293.0,13.0,4.0,16.0,0.0,0.0,0.0,0.0
694.0,0.0,1.9,0.0,6.0,0.0,24.0,0.2,179.0,7.0,15.0,485.0,1748.0,3144.0,10.0,1.0,8.0,0.0,0.0,0.0,2.0
1750.0,0.0,0.6,0.0,11.0,0.0,61.0,1.0,161.0,6.0,17.0,997.0,1654.0,3503.0,12.0,2.0,13.0,0.0,0.0,0.0,2.0
1491.0,0.0,0.7,0.0,7.0,0.0,54.0,0.6,183.0,6.0,13.0,808.0,1259.0,2491.0,7.0,11.0,12.0,0.0,0.0,0.0,2.0
1717.0,0.0,1.5,0.0,2.0,0.0,11.0,0.6,164.0,2.0,19.0,1173.0,791.0,1695.0,10.0,6.0,19.0,0.0,0.0,0.0,1.0
1813.0,0.0,1.9,0.0,9.0,0.0,39.0,0.9,82.0,6.0,17.0,198.0,1840.0,2108.0,18.0,9.0,5.0,0.0,0.0,0.0,0.0
691.0,0.0,1.7,0.0,13.0,0.0,49.0,0.9,154.0,5.0,16.0,654.0,1344.0,1932.0,8.0,3.0,7.0,0.0,0.0,0.0,2.0
1281.0,0.0,1.3,0.0,3.0,0.0,33.0,0.4,177.0,7.0,15.0,1531.0,1212.0,1647.0,5.0,6.0,10.0,0.0,0.0,0.0,1.0
1085.0,0.0,0.9,0.0,0.0,0.0,6.0,0.1,188.0,4.0,18.0,1707.0,1137.0,1702.0,16.0,10.0,12.0,0.0,0.0,0.0,2.0
1338.0,0.0,0.8,0.0,17.0,0.0,5.0,0.4,83.0,7.0,10.0,782.0,1826.0,794.0,14.0,2.0,18.0,0.0,0.0,0.0,0.0
844.0,0.0,1.0,0.0,6.0,0.0,9.0,0.8,195.0,6.0,17.0,1945.0,1155.0,1983.0,13.0,16.0,13.0,0.0,0.0,0.0,0.0
1364.0,0.0,0.8,0.0,17.0,0.0,35.0,0.3,192.0,7.0,19.0,1342.0,1263.0,3321.0,17.0,12.0,9.0,0.0,0.0,0.0,1.0
1208.0,0.0,1.7,0.0,8.0,0.0,32.0,0.3,164.0,5.0,18.0,1227.0,1809.0,902.0,12.0,2.0,18.0,0.0,0.0,0.0,0.0
1730.0,0.0,1.0,0.0,12.0,0.0,22.0,1.0,157.0,6.0,10.0,270.0,1668.0,1362.0,15.0,14.0,12.0,0.0,0.0,0.0,2.0
857.0,0.0,0.9,0.0,6.0,0.0,28.0,0.5,140.0,5.0,14.0,473.0,660.0,1626.0,16.0,8.0,16.0,0.0,0.0,0.0,2.0
1839.0,0.0,1.4,0.0,9.0,0.0,10.0,0.3,199.0,7.0,10.0,1876.0,1988.0,972.0,9.0,11.0,12.0,0.0,0.0,0.0,0.0
530.0,0.0,1.4,0.0,16.0,0.0,58.0,0.9,157.0,3.0,13.0,981.0,1605.0,3432.0,10.0,8.0,14.0,0.0,0.0,0.0,1.0
1684.0,0.0,1.8,0.0,17.0,0.0,6.0,0.8,196.0,7.0,10.0,1243.0,1578.0,456.0,11.0,0.0,5.0,0.0,0.0,0.0,2.0
859.0,0.0,1.8,0.0,14.0,0.0,55.0,0.6,147.0,4.0,15.0,816.0,1223.0,2446.0,11.0,5.0,12.0,0.0,0.0,0.0,2.0
708.0,0.0,1.6,0.0,1.0,0.0,20.0,0.2,104.0,4.0,17.0,1192.0,1715.0,1890.0,13.0,15.0,18.0,0.0,0.0,0.0,2.0
1837.0,0.0,0.8,0.0,18.0,0.0,55.0,0.7,128.0,3.0,19.0,1516.0,1654.0,2565.0,14.0,12.0,4.0,0.0,0.0,0.0,1.0
780.0,0.0,0.7,0.0,2.0,0.0,36.0,0.1,169.0,5.0,18.0,633.0,568.0,554.0,5.0,6.0,14.0,0.0,0.0,0.0,0.0
943.0,0.0,0.5,0.0,12.0,0.0,41.0,0.7,146.0,5.0,16.0,1574.0,596.0,1192.0,11.0,12.0,4.0,0.0,0.0,0.0,0.0
1195.0,0.0,1.2,0.0,12.0,0.0,34.0,0.5,137.0,3.0,17.0,1453.0,866.0,3426.0,7.0,14.0,7.0,0.0,0.0,0.0,1.0
1085.0,0.0,1.7,0.0,2.0,0.0,24.0,0.3,129.0,1.0,15.0,727.0,1217.0,3950.0,16.0,13.0,11.0,0.0,0.0,0.0,2.0
1589.0,0.0,0.9,0.0,2.0,0.0,3.0,0.5,127.0,1.0,10.0,388.0,643.0,1998.0,12.0,6.0,11.0,0.0,0.0,0.0,2.0
1548.0,0.0,1.2,0.0,9.0,0.0,48.0,0.6,164.0,6.0,18.0,1042.0,1590.0,1430.0,5.0,14.0,15.0,0.0,0.0,0.0,1.0
1012.0,0.0,1.1,0.0,0.0,0.0,39.0,0.4,137.0,5.0,10.0,969.0,776.0,3534.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0
1529.0,0.0,1.8,0.0,7.0,0.0,30.0,1.0,188.0,2.0,15.0,75.0,1476.0,1349.0,5.0,13.0,10.0,0.0,0.0,0.0,2.0
1604.0,0.0,1.9,0.0,18.0,0.0,32.0,0.7,191.0,4.0,18.0,2.0,1638.0,1163.0,6.0,15.0,18.0,0.0,0.0,0.0,2.0
1138.0,0.0,1.8,0.0,14.0,0.0,35.0,0.7,131.0,4.0,17.0,600.0,1505.0,2410.0,5.0,11.0,12.0,0.0,0.0,0.0,2.0
1728.0,0.0,0.5,0.0,8.0,0.0,51.0,0.9,191.0,4.0,18.0,428.0,1386.0,2649.0,13.0,4.0,7.0,0.0,0.0,0.0,0.0
1312.0,0.0,0.9,0.0,5.0,0.0,37.0,0.3,146.0,4.0,19.0,551.0,1169.0,2357.0,11.0,7.0,8.0,0.0,0.0,0.0,2.0
1822.0,0.0,1.0,0.0,7.0,0.0,7.0,0.2,80.0,2.0,11.0,120.0,939.0,3426.0,13.0,9.0,17.0,0.0,0.0,0.0,1.0
829.0,0.0,1.7,0.0,2.0,0.0,54.0,0.5,100.0,4.0,10.0,1750.0,1548.0,993.0,16.0,17.0,7.0,0.0,0.0,0.0,1.0
1573.0,0.0,0.6,0.0,16.0,0.0,28.0,0.1,93.0,6.0,13.0,1002.0,1034.0,3843.0,16.0,0.0,4.0,0.0,0.0,0.0,1.0
1508.0,0.0,0.7,0.0,14.0,0.0,37.0,0.9,163.0,7.0,18.0,875.0,1427.0,1721.0,14.0,4.0,4.0,0.0,0.0,0.0,2.0
1881.0,0.0,1.6,0.0,12.0,0.0,49.0,0.3,94.0,4.0,17.0,931.0,618.0,2398.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0
918.0,0.0,1.8,0.0,11.0,0.0,2.0,0.3,184.0,6.0,18.0,679.0,1389.0,2891.0,7.0,16.0,17.0,0.0,0.0,0.0,1.0
598.0,0.0,1.8,0.0,4.0,0.0,57.0,0.8,80.0,6.0,10.0,1428.0,1569.0,877.0,8.0,11.0,14.0,0.0,0.0,0.0,1.0
1817.0,0.0,0.6,0.0,12.0,0.0,46.0,0.1,131.0,3.0,15.0,164.0,1545.0,2737.0,6.0,12.0,17.0,0.0,0.0,0.0,1.0
964.0,0.0,0.8,0.0,0.0,0.0,28.0,0.1,185.0,5.0,11.0,1471.0,1035.0,2083.0,9.0,9.0,10.0,0.0,0.0,0.0,2.0
1285.0,0.0,1.2,0.0,15.0,0.0,54.0,0.6,168.0,7.0,12.0,1044.0,1320.0,1965.0,16.0,15.0,12.0,0.0,0.0,0.0,0.0
1669.0,0.0,1.8,0.0,12.0,0.0,14.0,0.9,196.0,1.0,13.0,65.0,733.0,393.0,5.0,12.0,8.0,0.0,0.0,0.0,1.0
1393.0,0.0,1.4,0.0,1.0,0.0,56.0,0.6,135.0,4.0,18.0,1896.0,779.0,787.0,11.0,15.0,19.0,0.0,0.0,0.0,1.0
1587.0,0.0,0.6,0.0,5.0,0.0,18.0,0.4,87.0,5.0,11.0,905.0,1238.0,604.0,14.0,10.0,16.0,0.0,0.0,0.0,2.0
1523.0,0.0,1.1,0.0,6.0,0.0,43.0,0.2,125.0,3.0,18.0,682.0,1253.0,3427.0,11.0,2.0,19.0,0.0,0.0,0.0,0.0
816.0,0.0,1.2,0.0,6.0,0.0,38.0,1.0,97.0,4.0,16.0,451.0,1149.0,3396.0,6.0,2.0,8.0,0.0,0.0,0.0,2.0
1963.0,0.0,1.5,0.0,15.0,0.0,54.0,0.4,139.0,3.0,13.0,857.0,757.0,1434.0,13.0,11.0,9.0,0.0,0.0,0.0,0.0
1522.0,0.0,1.6,0.0,16.0,0.0,15.0,0.5,173.0,3.0,11.0,528.0,1040.0,3179.0,17.0,2.0,4.0,0.0,0.0,0.0,1.0
712.0,0.0,1.2,0.0,6.0,0.0,14.0,0.8,185.0,2.0,16.0,218.0,1106.0,372.0,5.0,4.0,8.0,0.0,0.0,0.0,1.0
1777.0,0.0,1.5,0.0,13.0,0.0,18.0,0.4,124.0,4.0,18.0,779.0,966.0,2893.0,18.0,17.0,19.0,0.0,0.0,0.0,2.0
1002.0,0.0,0.6,0.0,10.0,0.0,53.0,0.9,165.0,2.0,18.0,1585.0,1690.0,3622.0,5.0,11.0,18.0,0.0,0.0,0.0,1.0
1581.0,0.0,0.6,0.0,8.0,0.0,28.0,0.3,125.0,4.0,17.0,1443.0,729.0,1152.0,15.0,7.0,2.0,0.0,0.0,0.0,1.0
1926.0,0.0,0.8,0.0,2.0,0.0,6.0,0.2,94.0,5.0,16.0,209.0,921.0,1319.0,8.0,5.0,8.0,0.0,0.0,0.0,2.0
672.0,0.0,1.1,0.0,11.0,0.0,14.0,0.6,96.0,4.0,10.0,1929.0,585.0,441.0,13.0,11.0,19.0,0.0,0.0,0.0,2.0
1262.0,0.0,1.8,0.0,13.0,0.0,13.0,0.7,164.0,7.0,19.0,1305.0,1285.0,3573.0,12.0,17.0,5.0,0.0,0.0,0.0,1.0
502.0,0.0,1.1,0.0,13.0,0.0,39.0,0.6,116.0,6.0,17.0,1062.0,1578.0,3110.0,6.0,6.0,4.0,0.0,0.0,0.0,2.0
1480.0,0.0,1.0,0.0,11.0,0.0,28.0,0.7,164.0,2.0,11.0,413.0,1668.0,1681.0,13.0,10.0,7.0,0.0,0.0,0.0,1.0
932.0,0.0,0.5,0.0,1.0,0.0,50.0,0.7,139.0,6.0,18.0,366.0,1647.0,806.0,6.0,8.0,16.0,0.0,0.0,0.0,1.0
534.0,0.0,1.1,0.0,12.0,0.0,41.0,0.3,88.0,3.0,17.0,1206.0,902.0,2921.0,11.0,17.0,10.0,0.0,0.0,0.0,2.0
1316.0,0.0,0.5,0.0,8.0,0.0,49.0,0.8,178.0,2.0,11.0,1199.0,865.0,2718.0,9.0,9.0,12.0,0.0,0.0,0.0,2.0
1587.0,0.0,2.0,0.0,13.0,0.0,26.0,0.4,175.0,7.0,18.0,1953.0,1996.0,3139.0,16.0,0.0,18.0,0.0,0.0,0.0,2.0
1462.0,0.0,1.4,0.0,12.0,0.0,59.0,0.3,189.0,2.0,15.0,117.0,1361.0,622.0,8.0,16.0,6.0,0.0,0.0,0.0,2.0
804.0,0.0,1.4,0.0,13.0,0.0,52.0,0.4,84.0,6.0,16.0,155.0,1551.0,3747.0,9.0,6.0,14.0,0.0,0.0,0.0,1.0
1413.0,0.0,1.2,0.0,4.0,0.0,40.0,0.8,157.0,2.0,14.0,1318.0,1450.0,969.0,12.0,8.0,9.0,0.0,0.0,0.0,0.0
509.0,0.0,0.5,0.0,10.0,0.0,24.0,0.6,81.0,4.0,18.0,1869.0,1723.0,2966.0,14.0,3.0,19.0,0.0,0.0,0.0,1.0
1302.0,0.0,1.0,0.0,11.0,0.0,32.0,0.2,165.0,1.0,14.0,550.0,1222.0,596.0,10.0,0.0,10.0,0.0,0.0,0.0,2.0
833.0,0.0,0.6,0.0,2.0,0.0,7.0,0.8,164.0,5.0,19.0,957.0,1160.0,806.0,11.0,13.0,16.0,0.0,0.0,0.0,2.0
811.0,0.0,1.0,0.0,9.0,0.0,9.0,0.4,191.0,2.0,11.0,1360.0,930.0,3994.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0
558.0,0.0,1.0,0.0,16.0,0.0,50.0,0.5,191.0,3.0,19.0,1464.0,1403.0,3490.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0
1987.0,0.0,1.2,0.0,11.0,0.0,28.0,0.7,102.0,6.0,14.0,98.0,1500.0,2304.0,6.0,17.0,9.0,0.0,0.0,0.0,2.0
1593.0,0.0,1.8,0.0,2.0,0.0,45.0,0.7,164.0,2.0,12.0,947.0,1844.0,2618.0,9.0,6.0,11.0,0.0,0.0,0.0,1.0
1241.0,0.0,1.0,0.0,1.0,0.0,25.0,0.9,162.0,3.0,17.0,525.0,822.0,846.0,12.0,7.0,16.0,0.0,0.0,0.0,0.0
1644.0,0.0,1.2,0.0,4.0,0.0,52.0,1.0,148.0,3.0,14.0,458.0,795.0,2676.0,8.0,16.0,18.0,0.0,0.0,0.0,1.0
1357.0,0.0,1.5,0.0,0.0,0.0,24.0,0.7,110.0,1.0,14.0,363.0,1275.0,2273.0,17.0,2.0,5.0,0.0,0.0,0.0,0.0
1214.0,0.0,0.9,0.0,16.0,0.0,12.0,0.8,108.0,4.0,15.0,261.0,825.0,2082.0,17.0,0.0,10.0,0.0,0.0,0.0,0.0
1865.0,0.0,1.9,0.0,15.0,0.0,22.0,0.4,103.0,5.0,12.0,673.0,1013.0,3442.0,14.0,8.0,9.0,0.0,0.0,0.0,0.0
558.0,0.0,0.5,0.0,8.0,0.0,45.0,0.9,164.0,2.0,14.0,501.0,624.0,1988.0,5.0,13.0,14.0,0.0,0.0,0.0,1.0
775.0,0.0,1.4,0.0,0.0,0.0,27.0,0.4,84.0,2.0,13.0,1052.0,648.0,2013.0,10.0,13.0,6.0,0.0,0.0,0.0,1.0
1189.0,0.0,0.9,0.0,2.0,0.0,9.0,0.8,147.0,7.0,13.0,825.0,523.0,1869.0,18.0,2.0,10.0,0.0,0.0,0.0,2.0
629.0,0.0,0.5,0.0,11.0,0.0,46.0,0.8,132.0,5.0,13.0,1130.0,870.0,2985.0,17.0,2.0,3.0,0.0,0.0,0.0,1.0
1445.0,0.0,1.8,0.0,6.0,0.0,54.0,0.4,129.0,1.0,11.0,1281.0,939.0,1669.0,6.0,5.0,13.0,0.0,0.0,0.0,0.0
1396.0,0.0,0.5,0.0,17.0,0.0,56.0,1.0,157.0,6.0,18.0,372.0,1795.0,3772.0,6.0,3.0,9.0,0.0,0.0,0.0,2.0
1768.0,0.0,1.9,0.0,9.0,0.0,43.0,0.6,156.0,7.0,15.0,1726.0,1203.0,678.0,10.0,14.0,11.0,0.0,0.0,0.0,2.0
908.0,0.0,1.5,0.0,18.0,0.0,7.0,0.4,199.0,1.0,11.0,907.0,690.0,766.0,18.0,3.0,8.0,0.0,0.0,0.0,1.0
1945.0,0.0,2.0,0.0,17.0,0.0,24.0,0.4,118.0,5.0,15.0,1883.0,796.0,1196.0,15.0,4.0,4.0,0.0,0.0,0.0,0.0
1149.0,0.0,1.3,0.0,15.0,0.0,3.0,0.2,171.0,5.0,17.0,1573.0,1743.0,3000.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0
1627.0,0.0,1.0,0.0,18.0,0.0,34.0,0.3,88.0,2.0,16.0,237.0,1232.0,3799.0,12.0,3.0,18.0,0.0,0.0,0.0,0.0
831.0,0.0,1.4,0.0,14.0,0.0,2.0,1.0,80.0,2.0,15.0,1684.0,1239.0,1277.0,7.0,10.0,15.0,0.0,0.0,0.0,2.0
835.0,0.0,0.7,0.0,11.0,0.0,31.0,0.4,84.0,2.0,19.0,478.0,629.0,2544.0,16.0,5.0,8.0,0.0,0.0,0.0,0.0
1749.0,0.0,1.6,0.0,11.0,0.0,31.0,0.5,130.0,4.0,17.0,1353.0,1481.0,3892.0,10.0,2.0,17.0,0.0,0.0,0.0,0.0
1953.0,0.0,1.7,0.0,17.0,0.0,56.0,0.9,138.0,7.0,17.0,479.0,920.0,1867.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0
1807.0,0.0,1.8,0.0,3.0,0.0,19.0,0.4,89.0,2.0,19.0,884.0,1764.0,3930.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0
704.0,0.0,1.8,0.0,18.0,0.0,19.0,0.7,100.0,4.0,15.0,1223.0,542.0,3811.0,7.0,0.0,16.0,0.0,0.0,0.0,1.0
1233.0,0.0,0.6,0.0,4.0,0.0,42.0,0.7,164.0,3.0,11.0,1493.0,1487.0,1525.0,9.0,12.0,14.0,0.0,0.0,0.0,1.0
1698.0,0.0,2.0,0.0,14.0,0.0,41.0,0.7,182.0,4.0,18.0,40.0,622.0,3523.0,11.0,13.0,18.0,0.0,0.0,0.0,1.0
1138.0,0.0,1.3,0.0,13.0,0.0,44.0,0.3,159.0,3.0,19.0,216.0,562.0,712.0,6.0,17.0,19.0,0.0,0.0,0.0,0.0
1629.0,0.0,1.1,0.0,17.0,0.0,33.0,0.9,85.0,3.0,18.0,548.0,757.0,1132.0,18.0,5.0,12.0,0.0,0.0,0.0,2.0
774.0,0.0,0.8,0.0,2.0,0.0,38.0,0.5,186.0,5.0,19.0,1671.0,1050.0,3753.0,15.0,0.0,2.0,0.0,0.0,0.0,1.0
913.0,0.0,1.8,0.0,9.0,0.0,14.0,1.0,95.0,5.0,12.0,58.0,1180.0,373.0,11.0,5.0,19.0,0.0,0.0,0.0,1.0
1500.0,0.0,1.9,0.0,10.0,0.0,34.0,0.8,192.0,1.0,17.0,1741.0,1634.0,2380.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0
1080.0,0.0,0.9,0.0,14.0,0.0,49.0,0.9,86.0,1.0,15.0,1742.0,1758.0,2241.0,9.0,7.0,11.0,0.0,0.0,0.0,1.0
1530.0,0.0,1.9,0.0,6.0,0.0,16.0,0.8,124.0,2.0,13.0,846.0,1887.0,364.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0
1168.0,0.0,1.8,0.0,13.0,0.0,42.0,0.6,152.0,6.0,12.0,1595.0,1642.0,1231.0,6.0,13.0,7.0,0.0,0.0,0.0,2.0
738.0,0.0,1.1,0.0,14.0,0.0,31.0,0.5,195.0,3.0,17.0,1344.0,1215.0,2670.0,10.0,1.0,13.0,0.0,0.0,0.0,1.0
1737.0,0.0,1.6,0.0,4.0,0.0,41.0,0.3,180.0,1.0,15.0,947.0,718.0,2421.0,14.0,15.0,5.0,0.0,0.0,0.0,2.0
1206.0,0.0,1.7,0.0,16.0,0.0,62.0,0.5,183.0,5.0,19.0,517.0,796.0,3089.0,7.0,12.0,3.0,0.0,0.0,0.0,1.0
1692.0,0.0,1.3,0.0,15.0,0.0,46.0,0.2,108.0,3.0,12.0,459.0,1063.0,2891.0,8.0,14.0,7.0,0.0,0.0,0.0,1.0
979.0,0.0,1.6,0.0,9.0,0.0,20.0,0.6,121.0,3.0,11.0,1236.0,1882.0,1596.0,5.0,11.0,2.0,0.0,0.0,0.0,1.0
1054.0,0.0,1.7,0.0,0.0,0.0,2.0,0.3,146.0,2.0,11.0,718.0,1376.0,1107.0,18.0,15.0,3.0,0.0,0.0,0.0,1.0
1822.0,0.0,1.1,0.0,13.0,0.0,43.0,0.4,124.0,5.0,16.0,7.0,837.0,1963.0,11.0,1.0,8.0,0.0,0.0,0.0,0.0
866.0,0.0,1.7,0.0,2.0,0.0,57.0,1.0,111.0,6.0,15.0,1090.0,1202.0,3350.0,6.0,0.0,15.0,0.0,0.0,0.0,1.0
1647.0,0.0,1.3,0.0,13.0,0.0,10.0,1.0,164.0,4.0,11.0,1523.0,1452.0,2050.0,10.0,9.0,4.0,0.0,0.0,0.0,0.0
828.0,0.0,1.0,0.0,13.0,0.0,46.0,1.0,110.0,1.0,14.0,1032.0,611.0,1395.0,13.0,14.0,15.0,0.0,0.0,0.0,0.0
904.0,0.0,0.7,0.0,9.0,0.0,42.0,0.9,198.0,3.0,18.0,1673.0,1522.0,2872.0,12.0,11.0,6.0,0.0,0.0,0.0,2.0
1087.0,0.0,1.4,0.0,7.0,0.0,61.0,0.2,98.0,7.0,16.0,131.0,1327.0,1505.0,18.0,13.0,14.0,0.0,0.0,0.0,0.0
886.0,0.0,1.4,0.0,2.0,0.0,29.0,0.3,141.0,7.0,17.0,331.0,812.0,940.0,17.0,14.0,11.0,0.0,0.0,0.0,1.0
1018.0,0.0,1.9,0.0,11.0,0.0,20.0,0.6,194.0,1.0,15.0,1288.0,1493.0,3871.0,7.0,8.0,9.0,0.0,0.0,0.0,1.0
985.0,0.0,1.4,0.0,14.0,0.0,17.0,0.3,97.0,7.0,10.0,1053.0,1504.0,3032.0,14.0,2.0,14.0,0.0,0.0,0.0,1.0
941.0,0.0,1.5,0.0,2.0,0.0,62.0,0.2,140.0,7.0,18.0,806.0,571.0,3045.0,10.0,3.0,16.0,0.0,0.0,0.0,1.0
1340.0,0.0,1.7,0.0,11.0,0.0,14.0,1.0,166.0,4.0,15.0,45.0,1265.0,3932.0,12.0,9.0,18.0,0.0,0.0,0.0,0.0
553.0,0.0,1.0,0.0,13.0,0.0,9.0,0.3,151.0,7.0,16.0,1201.0,1988.0,2252.0,7.0,2.0,10.0,0.0,0.0,0.0,1.0
1592.0,0.0,0.6,0.0,8.0,0.0,28.0,0.5,97.0,6.0,16.0,189.0,1978.0,2250.0,18.0,13.0,2.0,0.0,0.0,0.0,0.0
1385.0,0.0,1.9,0.0,11.0,0.0,41.0,0.9,199.0,3.0,10.0,272.0,1096.0,2450.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0
1855.0,0.0,1.2,0.0,8.0,0.0,28.0,0.9,188.0,4.0,18.0,1215.0,576.0,2797.0,14.0,0.0,3.0,0.0,0.0,0.0,2.0
1827.0,0.0,1.0,0.0,15.0,0.0,63.0,0.8,196.0,1.0,10.0,1480.0,1988.0,887.0,18.0,17.0,9.0,0.0,0.0,0.0,0.0
1759.0,0.0,1.9,0.0,7.0,0.0,59.0,0.2,91.0,5.0,15.0,1724.0,1333.0,2431.0,18.0,2.0,10.0,0.0,0.0,0.0,0.0
703.0,0.0,1.9,0.0,16.0,0.0,23.0,0.4,152.0,2.0,12.0,943.0,1378.0,1432.0,9.0,11.0,13.0,0.0,0.0,0.0,0.0
598.0,0.0,1.4,0.0,17.0,0.0,62.0,0.9,140.0,5.0,12.0,1708.0,927.0,1754.0,12.0,13.0,19.0,0.0,0.0,0.0,0.0
1903.0,0.0,1.5,0.0,15.0,0.0,23.0,0.2,145.0,4.0,12.0,678.0,925.0,321.0,17.0,2.0,10.0,0.0,0.0,0.0,2.0
1944.0,0.0,0.9,0.0,15.0,0.0,3.0,0.2,121.0,6.0,12.0,665.0,1233.0,649.0,12.0,7.0,13.0,0.0,0.0,0.0,2.0
1608.0,0.0,1.9,0.0,3.0,0.0,50.0,0.9,181.0,4.0,17.0,1135.0,569.0,866.0,10.0,5.0,12.0,0.0,0.0,0.0,1.0
1633.0,0.0,1.0,0.0,15.0,0.0,6.0,0.2,178.0,6.0,11.0,1745.0,964.0,928.0,9.0,9.0,11.0,0.0,0.0,0.0,1.0
1132.0,0.0,1.4,0.0,0.0,0.0,32.0,0.9,147.0,2.0,15.0,976.0,834.0,2769.0,15.0,2.0,3.0,0.0,0.0,0.0,2.0
1725.0,0.0,1.1,0.0,10.0,0.0,30.0,0.4,170.0,1.0,14.0,387.0,1592.0,2443.0,6.0,8.0,5.0,0.0,0.0,0.0,2.0
1754.0,0.0,1.0,0.0,3.0,0.0,7.0,0.2,85.0,3.0,19.0,39.0,1061.0,457.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0
1840.0,0.0,1.8,0.0,16.0,0.0,58.0,0.5,175.0,7.0,10.0,830.0,1390.0,3298.0,8.0,6.0,9.0,0.0,0.0,0.0,2.0
1725.0,0.0,1.2,0.0,17.0,0.0,46.0,0.8,130.0,6.0,19.0,639.0,930.0,2950.0,18.0,9.0,13.0,0.0,0.0,0.0,1.0
1924.0,0.0,1.5,0.0,7.0,0.0,16.0,0.4,87.0,1.0,11.0,1164.0,1913.0,2079.0,8.0,9.0,13.0,0.0,0.0,0.0,1.0
1006.0,0.0,0.5,0.0,7.0,0.0,5.0,0.5,188.0,2.0,11.0,1249.0,852.0,2849.0,5.0,11.0,2.0,0.0,0.0,0.0,2.0
756.0,0.0,0.6,0.0,0.0,0.0,41.0,0.7,189.0,4.0,10.0,879.0,811.0,3255.0,7.0,6.0,8.0,0.0,0.0,0.0,1.0
1307.0,0.0,1.2,0.0,2.0,0.0,12.0,0.3,120.0,5.0,12.0,434.0,1051.0,2012.0,12.0,1.0,7.0,0.0,0.0,0.0,1.0
